"0.01475","0.2106407832840348","2.807717887841713"
"0.0148","0.2098759620426693","2.807943364765729"
"0.015","0.2068672822725711","2.8088313118291346"
"0.01525","0.2032138735921156","2.809922070927264"
"0.0155","0.1996761040367164","2.8109855011569667"
"0.01575","0.1962499422411747","2.8120168605209646"
"0.016","0.1929313689493223","2.813012863861848"
"0.01625","0.1897164085175489","2.8139713860724975"
"0.0165","0.1866011537955229","2.8148912185056996"
"0.01675","0.1835817853562841","2.815771869998257"
"0.017","0.1806545859552705","2.8166134050820597"
"0.01725","0.1778159510218526","2.8174163130447054"
"0.0175","0.1750623958650885","2.818181402360289"
"0.01775","0.1723905602061422","2.8189097160331062"
"0.018","0.1697972105443215","2.819602463978994"
"0.01825","0.1672792407927996","2.8202609693412266"
"0.0185","0.1648355744937166","2.8208803411329586"
"0.01875","0.1624593523690977","2.8214753190038513"
"0.019","0.1601499672276042","2.822040228057211"
"0.01925","0.1579048029197097","2.822576517375887"
"0.0195","0.1557213590964588","2.8230856111394798"
"0.0195","0.1557201236601027","2.823089465859453"
"0.01975","0.1535972471875309","2.8235688977933178"
"0.02","0.151530186186315","2.824027722236456"
"0.02","0.1515291815536103","2.8240307724427898"
"0.0205","0.1475577829463025","2.8248795453563478"
"0.021","0.1437896775400743","2.8256454648736913"
"0.0215","0.1402100576853308","2.826337343085844"
"0.022","0.1368054274667803","2.826963127633816"
"0.0225","0.1335650975172151","2.827525610842952"
"0.023","0.1304743379296595","2.8280405913205646"
"0.0235","0.1275248135260372","2.828508451841433"
"0.024","0.124707128810505","2.828934246126896"
"0.0245","0.1220126809047206","2.829322452387195"
"0.025","0.119433582198591","2.8296770374733593"
"0.025","0.1194328823497094","2.829678712252073"
"0.0255","0.1169625909866661","2.8300015154981577"
"0.026","0.1145930493407363","2.8302990007162587"
"0.0265","0.1123188275015623","2.8305722547792906"
"0.027","0.1101342741141545","2.8308237286870033"
"0.0275","0.1080341716837363","2.8310555998405906"
"0.028","0.1060136966848812","2.8312698046857845"
"0.0285","0.1040683838124505","2.8314680673854857"
"0.029","0.1021940939160027","2.8316519249848313"
"0.0295","0.1003869852088221","2.83182274945706"
"0.0295","0.1003867910592525","2.8318231399695324"
"0.03","0.0986434873886336","2.8319817670388683"
"0.03","0.0986434873887502","2.831981767039793"
"0.0305","0.0969602783478085","2.832130075155072"
"0.031","0.095334263187984","2.832268657272277"
"0.0315","0.0937625552870921","2.83239839590325"
"0.032","0.0922424591955282","2.832520084036126"
"0.0325","0.0907714551654803","2.832634435163841"
"0.033","0.0893471851365974","2.8327420921017863"
"0.0335","0.087967440027207","2.832843634743822"
"0.034","0.0866301481919565","2.8329395869032212"
"0.0345","0.0853333649266261","2.8330304223321705"
"0.035","0.0840752629110844","2.8331165700543406"
"0.0355","0.0828541234974379","2.833198419054731"
"0.036","0.0816683287574934","2.8332763224633974"
"0.0365","0.0805163542138316","2.8333506012232488"
"0.037","0.0793967621893994","2.833421547383285"
"0.0375","0.0783081957135465","2.833489426996859"
"0.038","0.0772493729335002","2.833554482713403"
"0.0385","0.0762190819815069","2.833616936079383"
"0.039","0.0752161762568754","2.8336769895969334"
"0.0395","0.0742395700833068","2.8337348285548747"
"0.04","0.0732882347078818","2.833790622673105"
"0.04","0.0732882145545718","2.833790652266475"
"0.04","0.0732882147467054","2.8337906519841605"
"0.041","0.071457577322243","2.8338966098520286"
"0.042","0.0697168641845765","2.83399621577709"
"0.043","0.0680596357111598","2.8340902763903317"
"0.044","0.0664799871562642","2.834179580561323"
"0.045","0.0649725605357476","2.834264800172824"
"0.046","0.0635324825812038","2.834346509445809"
"0.047","0.0621553109659631","2.834425200767707"
"0.048","0.0608369875448237","2.83450129769631"
"0.049","0.0595737975631458","2.8345751656992677"
"0.05","0.0583623339647223","2.834647121038731"
"0.051","0.0571994660697655","2.834717438174812"
"0.052","0.0560823120106506","2.83478635593243"
"0.053","0.0550082144096234","2.834854082667233"
"0.054","0.0539747188613562","2.834920800608042"
"0.055","0.0529795548499675","2.8349866695129187"
"0.056","0.052020618784426","2.8350518297681373"
"0.057","0.051095958882738","2.8351164050045816"
"0.058","0.0502037616736106","2.8351805043307237"
"0.059","0.0493423399168967","2.8352442242357836"
"0.06","0.0485101217715327","2.83530765021815"
"0.06","0.0485101170942129","2.8353076547644944"
"0.062","0.046927540522457","2.8354339043258867"
"0.064","0.0454453783690032","2.8355598042000567"
"0.066","0.0440543522991666","2.8356857433435962"
"0.068","0.0427462813356563","2.8358120486618286"
"0.07","0.0415139382769825","2.835938983467542"
"0.072","0.0403509142663772","2.836066760931155"
"0.074","0.039251505851389","2.836195554422511"
"0.076","0.0382106202862233","2.8363255054982632"
"0.078","0.0372236957229959","2.836456730135736"
"0.08","0.0362866336257832","2.8365893236174173"
"0.082","0.0353957412740534","2.83672336439072"
"0.084","0.0345476826379724","2.8368589171299763"
"0.086","0.0337394362346864","2.8369960351879513"
"0.088","0.0329682588330734","2.8371347625560093"
"0.09","0.0322316540799508","2.837275135460619"
"0.092","0.0315273452851544","2.8374171836438085"
"0.094","0.0308532517352349","2.8375609314193766"
"0.096","0.0302074680124742","2.8377063985306226"
"0.098","0.0295882458829266","2.8378536008615893"
"0.1","0.0289939783881674","2.838002551017633"
